projectname,ee_depth,ee_depth_fixed,en_depth_fixed,een_depth_fixed,eC_depth,eF_depth,eH_depth,eN_depth,eO_depth,eeC_depth,eeF_depth,eeH_depth,eeN_depth,eeO_depth,molecule,core,basis_short,xTC-HF,xTC-CCSD(T),md_xTC-CCSD(T),xTC-DC-CCSDT,md_xTC-DC-CCSDT,xTC-FCIQMC,md_xTC-FCIQMC,spin_dependent_ee_cusp,spin_dependent_ee,spin_dependent_en,spin_dependent_een
g2_new_projection_5z,-0.30524253404873547,no,no,no,,0.16271064615977665,,,,,0.11699398795749867,,,,F,eCEPP,pvtz,-24.072227028172,-24.199790245662,,,,,,false,false,false,false
g2_new_projection_5z,-0.3292622822805315,no,no,no,,0.16047200288878566,,,,,0.09417995695482444,,,,F2,eCEPP,avdz,-48.115669553879,-48.433508292021,,-48.434380247072,,,,false,false,false,false
g2_new_projection_5z,-0.3292622822805315,no,no,no,,0.16047200288878566,,,,,0.09417995695482444,,,,F2,eCEPP,avqz,-48.115669553879,-48.455604895063,,-48.456522058321,,,,false,false,false,false
g2_new_projection_5z,-0.3292622822805315,no,no,no,,0.16047200288878566,,,,,0.09417995695482444,,,,F2,eCEPP,avtz,-48.115669553879,-48.462743761677,,-48.46361823109,,,,false,false,false,false
g2_new_projection_5z,-0.3292622822805315,no,no,no,,0.16047200288878566,,,,,0.09417995695482444,,,,F2,eCEPP,pvdz,-48.115669553879,-48.396718178481,,,,,,false,false,false,false
g2_new_projection_5z,-0.3292622822805315,no,no,no,,0.16047200288878566,,,,,0.09417995695482444,,,,F2,eCEPP,pvqz,-48.115669553879,-48.454206209631,,,,,,false,false,false,false
g2_new_projection_5z,-0.3292622822805315,no,no,no,,0.16047200288878566,,,,,0.09417995695482444,,,,F2,eCEPP,pvtz,-48.115669553879,-48.455600630326,,,,,,false,false,false,false
g2_new_projection_5z,-0.383014839326754,no,no,no,,,,,,,,,,,FCl,eCEPP,avdz,-38.950368546421,-39.229298360571,,-39.229998264121,,,,false,false,false,false
g2_new_projection_5z,-0.383014839326754,no,no,no,,,,,,,,,,,FCl,eCEPP,avqz,-38.950368546421,-39.266352488055,,-39.267849258187,,,,false,false,false,false
g2_new_projection_5z,-0.383014839326754,no,no,no,,,,,,,,,,,FCl,eCEPP,avtz,-38.950368546421,-39.266647910412,,-39.270023002026,,,,false,false,false,false
g2_new_projection_5z,-0.383014839326754,no,no,no,,,,,,,,,,,FCl,eCEPP,pvdz,-38.950368546421,-39.191960874761,,,,,,false,false,false,false
g2_new_projection_5z,-0.383014839326754,no,no,no,,,,,,,,,,,FCl,eCEPP,pvqz,-38.950368546421,-39.25803795632,,,,,,false,false,false,false
g2_new_projection_5z,-0.383014839326754,no,no,no,,,,,,,,,,,FCl,eCEPP,pvtz,-38.950368546421,-39.226376268871,,,,,,false,false,false,false
g2_new_projection_5z,-0.3481953229445805,no,no,no,,,0.010331339307061062,,0.11342775172218966,,,-0.04896792758992222,,0.12811430263988666,H2O,eCEPP,avdz,-17.086145799825,-17.245263901074,,-17.245472015893,,,,false,false,false,false
g2_new_projection_5z,-0.3481953229445805,no,no,no,,,0.010331339307061062,,0.11342775172218966,,,-0.04896792758992222,,0.12811430263988666,H2O,eCEPP,avqz,-17.086145799825,-17.25473556107,,-17.25491257808,,,,false,false,false,false
g2_new_projection_5z,-0.3481953229445805,no,no,no,,,0.010331339307061062,,0.11342775172218966,,,-0.04896792758992222,,0.12811430263988666,H2O,eCEPP,avtz,-17.086145799825,-17.257749582251,,-17.257921145861,,,,false,false,false,false
g2_new_projection_5z,-0.3481953229445805,no,no,no,,,0.010331339307061062,,0.11342775172218966,,,-0.04896792758992222,,0.12811430263988666,H2O,eCEPP,pvdz,-17.086145799825,-17.230023227508,,,,,,false,false,false,false
g2_new_projection_5z,-0.3481953229445805,no,no,no,,,0.010331339307061062,,0.11342775172218966,,,-0.04896792758992222,,0.12811430263988666,H2O,eCEPP,pvqz,-17.086145799825,-17.254918216402,,,,,,false,false,false,false
g2_new_projection_5z,-0.3481953229445805,no,no,no,,,0.010331339307061062,,0.11342775172218966,,,-0.04896792758992222,,0.12811430263988666,H2O,eCEPP,pvtz,-17.086145799825,-17.257098065856,,,,,,false,false,false,false
g2_new_projection_5z,-0.36072928415503797,no,no,no,,,0.015999553045288255,,0.10972020182134634,,,-0.06414283358182711,,0.10847087760443999,H2O2,eCEPP,avdz,-32.86483167247,-33.175161617826,,-33.175835399946,,,,false,false,false,false
g2_new_projection_5z,-0.36072928415503797,no,no,no,,,0.015999553045288255,,0.10972020182134634,,,-0.06414283358182711,,0.10847087760443999,H2O2,eCEPP,avqz,-32.86483167247,-33.19534965732,,-33.19598286255,,,,false,false,false,false
g2_new_projection_5z,-0.36072928415503797,no,no,no,,,0.015999553045288255,,0.10972020182134634,,,-0.06414283358182711,,0.10847087760443999,H2O2,eCEPP,avtz,-32.86483167247,-33.202415460734,,-33.203015332536,,,,false,false,false,false
g2_new_projection_5z,-0.36072928415503797,no,no,no,,,0.015999553045288255,,0.10972020182134634,,,-0.06414283358182711,,0.10847087760443999,H2O2,eCEPP,pvdz,-32.86483167247,-33.145212816146,,,,,,false,false,false,false
g2_new_projection_5z,-0.36072928415503797,no,no,no,,,0.015999553045288255,,0.10972020182134634,,,-0.06414283358182711,,0.10847087760443999,H2O2,eCEPP,pvqz,-32.86483167247,-33.194739171911,,,,,,false,false,false,false
g2_new_projection_5z,-0.36072928415503797,no,no,no,,,0.015999553045288255,,0.10972020182134634,,,-0.06414283358182711,,0.10847087760443999,H2O2,eCEPP,pvtz,-32.86483167247,-33.198778948533,,,,,,false,false,false,false
g2_new_projection_5z,-0.48292335196343256,no,no,no,,,,,,,,,,,H2S,eCEPP,avdz,-11.249420212794,-11.372491690177,,-11.373011009611,,,,false,false,false,false
g2_new_projection_5z,-0.48292335196343256,no,no,no,,,,,,,,,,,H2S,eCEPP,avqz,-11.249420212794,-11.384895256738,,-11.385721566892,,,,false,false,false,false
g2_new_projection_5z,-0.48292335196343256,no,no,no,,,,,,,,,,,H2S,eCEPP,avtz,-11.249420212794,-11.385601769975,,-11.386376731233,,,,false,false,false,false
g2_new_projection_5z,-0.48292335196343256,no,no,no,,,,,,,,,,,H2S,eCEPP,pvdz,-11.249420212794,-11.360055588921,,,,,,false,false,false,false
g2_new_projection_5z,-0.48292335196343256,no,no,no,,,,,,,,,,,H2S,eCEPP,pvqz,-11.249420212794,-11.382288684728,,,,,,false,false,false,false
g2_new_projection_5z,-0.48292335196343256,no,no,no,,,,,,,,,,,H2S,eCEPP,pvtz,-11.249420212794,-11.36636993286,,,,,,false,false,false,false
g2_new_projection_5z,-0.45349447242733953,no,no,no,,,,,,,,,,,HCl,eCEPP,avdz,-15.499337032383,-15.620402816052,,-15.620735418938,,,,false,false,false,false
g2_new_projection_5z,-0.45349447242733953,no,no,no,,,,,,,,,,,HCl,eCEPP,avqz,-15.499337032383,-15.63496638563,,-15.636004725737,,,,false,false,false,false
g2_new_projection_5z,-0.45349447242733953,no,no,no,,,,,,,,,,,HCl,eCEPP,avtz,-15.499337032383,-15.63550637031,,-15.636765385144,,,,false,false,false,false
g2_new_projection_5z,-0.45349447242733953,no,no,no,,,,,,,,,,,HCl,eCEPP,pvdz,-15.499337032383,-15.603136917379,,,,,,false,false,false,false
g2_new_projection_5z,-0.45349447242733953,no,no,no,,,,,,,,,,,HCl,eCEPP,pvqz,-15.499337032383,-15.632018445763,,,,,,false,false,false,false
g2_new_projection_5z,-0.45349447242733953,no,no,no,,,,,,,,,,,HCl,eCEPP,pvtz,-15.499337032383,-15.61150476341,,,,,,false,false,false,false
g2_new_projection_5z,-0.31343104392773247,no,no,no,,0.007216270438994329,0.1669907960536743,,,,-0.05461609483246622,0.11721311959452888,,,HF,eCEPP,avdz,-24.757680312533,-24.914172101923,,-24.914279402367,,,,false,false,false,false
g2_new_projection_5z,-0.31343104392773247,no,no,no,,0.007216270438994329,0.1669907960536743,,,,-0.05461609483246622,0.11721311959452888,,,HF,eCEPP,avqz,-24.757680312533,-24.923328788208,,-24.92342076612,,,,false,false,false,false
g2_new_projection_5z,-0.31343104392773247,no,no,no,,0.007216270438994329,0.1669907960536743,,,,-0.05461609483246622,0.11721311959452888,,,HF,eCEPP,avtz,-24.757680312533,-24.925715860235,,-24.925818444387,,,,false,false,false,false
g2_new_projection_5z,-0.31343104392773247,no,no,no,,0.007216270438994329,0.1669907960536743,,,,-0.05461609483246622,0.11721311959452888,,,HF,eCEPP,pvdz,-24.757680312533,-24.893883285758,,,,,,false,false,false,false
g2_new_projection_5z,-0.31343104392773247,no,no,no,,0.007216270438994329,0.1669907960536743,,,,-0.05461609483246622,0.11721311959452888,,,HF,eCEPP,pvqz,-24.757680312533,-24.924030062465,,,,,,false,false,false,false
g2_new_projection_5z,-0.31343104392773247,no,no,no,,0.007216270438994329,0.1669907960536743,,,,-0.05461609483246622,0.11721311959452888,,,HF,eCEPP,pvtz,-24.757680312533,-24.924178008037,,,,,,false,false,false,false
g2_new_projection_5z,-0.34587512217425853,no,no,no,,,,,,,,,,,HO,eCEPP,avdz,-16.416874261717,-16.54363612708,,-16.543945580344,,,,false,false,false,false
g2_new_projection_5z,-0.34587512217425853,no,no,no,,,,,,,,,,,HO,eCEPP,avqz,-16.416874261717,-16.554853381927,,-16.555171270227,,,,false,false,false,false
g2_new_projection_5z,-0.34587512217425853,no,no,no,,,,,,,,,,,HO,eCEPP,avtz,-16.416874261717,-16.55811370482,,-16.55843955054,,,,false,false,false,false
g2_new_projection_5z,-0.34587512217425853,no,no,no,,,,,,,,,,,HO,eCEPP,pvdz,-16.416874261717,-16.53048530646,,,,,,false,false,false,false
g2_new_projection_5z,-0.34587512217425853,no,no,no,,,,,,,,,,,HO,eCEPP,pvqz,-16.416874261717,-16.554982369129,,,,,,false,false,false,false
g2_new_projection_5z,-0.34587512217425853,no,no,no,,,,,,,,,,,HO,eCEPP,pvtz,-16.416874261717,-16.557298539861,,,,,,false,false,false,false
g2_new_projection_5z,-0.407350716693477,no,no,no,,,,,,,,,,,HOCl,eCEPP,avdz,-31.309613648614,-31.582253321545,,-31.582886062305,,,,false,false,false,false
g2_new_projection_5z,-0.407350716693477,no,no,no,,,,,,,,,,,HOCl,eCEPP,avqz,-31.309613648614,-31.615960819617,,-31.617309256926,,,,false,false,false,false
g2_new_projection_5z,-0.407350716693477,no,no,no,,,,,,,,,,,HOCl,eCEPP,avtz,-31.309613648614,-31.617618098059,,-31.620378124547,,,,false,false,false,false
g2_new_projection_5z,-0.407350716693477,no,no,no,,,,,,,,,,,HOCl,eCEPP,pvdz,-31.309613648614,-31.548529944515,,,,,,false,false,false,false
g2_new_projection_5z,-0.407350716693477,no,no,no,,,,,,,,,,,HOCl,eCEPP,pvqz,-31.309613648614,-31.609309727939,,,,,,false,false,false,false
g2_new_projection_5z,-0.407350716693477,no,no,no,,,,,,,,,,,HOCl,eCEPP,pvtz,-31.309613648614,-31.582536931255,,,,,,false,false,false,false
g2_new_projection_5z,free,no,no,no,,,,,,,,,,,Li,eCEPP,avdz,-0.196852792736,-0.196852792459,,-0.196852792459,,,,false,false,false,false
g2_new_projection_5z,free,no,no,no,,,,,,,,,,,Li,eCEPP,avqz,-0.196852792736,-0.196852792452,,-0.196852792452,,,,false,false,false,false
g2_new_projection_5z,free,no,no,no,,,,,,,,,,,Li,eCEPP,avtz,-0.196852792736,-0.196852792484,,-0.196852792484,,,,false,false,false,false
g2_new_projection_5z,free,no,no,no,,,,,,,,,,,Li,eCEPP,pvdz,-0.196852792736,-0.196852792736,,,,,,false,false,false,false
g2_new_projection_5z,free,no,no,no,,,,,,,,,,,Li,eCEPP,pvqz,-0.196852792736,-0.196852792456,,,,,,false,false,false,false
g2_new_projection_5z,free,no,no,no,,,,,,,,,,,Li,eCEPP,pvtz,-0.196852792736,-0.196852792633,,,,,,false,false,false,false
g2_new_projection_5z,-1.0419244043016016,no,no,no,,,,,,,,,,,Li2,eCEPP,avdz,-0.409611214094,-0.432421777471,,-0.43242177747,,,,false,false,false,false
g2_new_projection_5z,-1.0419244043016016,no,no,no,,,,,,,,,,,Li2,eCEPP,avqz,-0.409611214094,-0.43228596937,,-0.43228596937,,,,false,false,false,false
g2_new_projection_5z,-1.0419244043016016,no,no,no,,,,,,,,,,,Li2,eCEPP,avtz,-0.409611214094,-0.432448673145,,-0.432448673145,,,,false,false,false,false
g2_new_projection_5z,-1.0419244043016016,no,no,no,,,,,,,,,,,Li2,eCEPP,pvdz,-0.409611214094,-0.428275315516,,,,,,false,false,false,false
g2_new_projection_5z,-1.0419244043016016,no,no,no,,,,,,,,,,,Li2,eCEPP,pvqz,-0.409611214094,-0.432039947506,,,,,,false,false,false,false
g2_new_projection_5z,-1.0419244043016016,no,no,no,,,,,,,,,,,Li2,eCEPP,pvtz,-0.409611214094,-0.430688950399,,,,,,false,false,false,false
g2_new_projection_5z,-0.3208292314689135,no,no,no,,,,,,,,,,,LiF,eCEPP,avdz,-24.448366470641,-24.607763415393,,-24.607791429468,,,,false,false,false,false
g2_new_projection_5z,-0.3208292314689135,no,no,no,,,,,,,,,,,LiF,eCEPP,avqz,-24.448366470641,-24.618446124733,,-24.618860901401,,,,false,false,false,false
g2_new_projection_5z,-0.3208292314689135,no,no,no,,,,,,,,,,,LiF,eCEPP,avtz,-24.448366470641,-24.620788382897,,-24.621229587654,,,,false,false,false,false
g2_new_projection_5z,-0.3208292314689135,no,no,no,,,,,,,,,,,LiF,eCEPP,pvdz,-24.448366470641,-24.58080199381,,,,,,false,false,false,false
g2_new_projection_5z,-0.3208292314689135,no,no,no,,,,,,,,,,,LiF,eCEPP,pvqz,-24.448366470641,-24.617811100385,,,,,,false,false,false,false
g2_new_projection_5z,-0.3208292314689135,no,no,no,,,,,,,,,,,LiF,eCEPP,pvtz,-24.448366470641,-24.614647656979,,,,,,false,false,false,false
g2_new_projection_5z,-0.8198690843389671,no,no,no,,,,,,,,,,,LiH,eCEPP,avdz,-0.776111641446,-0.788445964341,,-0.788445964341,,,,false,false,false,false
g2_new_projection_5z,-0.8198690843389671,no,no,no,,,,,,,,,,,LiH,eCEPP,avqz,-0.776111641446,-0.791539374014,,-0.791539374015,,,,false,false,false,false
g2_new_projection_5z,-0.8198690843389671,no,no,no,,,,,,,,,,,LiH,eCEPP,avtz,-0.776111641446,-0.788496017007,,-0.788496017252,,,,false,false,false,false
g2_new_projection_5z,-0.8198690843389671,no,no,no,,,,,,,,,,,LiH,eCEPP,pvdz,-0.776111641446,-0.783556704881,,,,,,false,false,false,false
g2_new_projection_5z,-0.8198690843389671,no,no,no,,,,,,,,,,,LiH,eCEPP,pvqz,-0.776111641446,-0.788451277243,,,,,,false,false,false,false
g2_new_projection_5z,-0.8198690843389671,no,no,no,,,,,,,,,,,LiH,eCEPP,pvtz,-0.776111641446,-0.788076599107,,,,,,false,false,false,false
g2_new_projection_5z,-0.37676552488938003,no,no,no,,,,0.06832965139780132,,,,,0.14552215946591954,,N,eCEPP,avdz,-9.689839165574,-9.758696304699,,-9.758809688454,,,,false,false,false,false
g2_new_projection_5z,-0.37676552488938003,no,no,no,,,,0.06832965139780132,,,,,0.14552215946591954,,N,eCEPP,avqz,-9.689839165574,-9.765561865598,,-9.765707705529,,,,false,false,false,false
g2_new_projection_5z,-0.37676552488938003,no,no,no,,,,0.06832965139780132,,,,,0.14552215946591954,,N,eCEPP,avtz,-9.689839165574,-9.767462072658,,-9.767613194194,,,,false,false,false,false
g2_new_projection_5z,-0.37676552488938003,no,no,no,,,,0.06832965139780132,,,,,0.14552215946591954,,N,eCEPP,pvdz,-9.689839165574,-9.758696304699,,,,,,false,false,false,false
g2_new_projection_5z,-0.37676552488938003,no,no,no,,,,0.06832965139780132,,,,,0.14552215946591954,,N,eCEPP,pvqz,-9.689839165574,-9.765570373012,,,,,,false,false,false,false
g2_new_projection_5z,-0.37676552488938003,no,no,no,,,,0.06832965139780132,,,,,0.14552215946591954,,N,eCEPP,pvtz,-9.689839165574,-9.767005034004,,,,,,false,false,false,false
g2_new_projection_5z,-0.36236433917821503,no,no,no,,,,0.06327919385701966,,,,,0.11527789736623867,,N2,eCEPP,avdz,-19.628645631493,-19.885170883989,,-19.88610362148,,,,false,false,false,false
g2_new_projection_5z,-0.36236433917821503,no,no,no,,,,0.06327919385701966,,,,,0.11527789736623867,,N2,eCEPP,avqz,-19.628645631493,-19.895797412217,,-19.896734622048,,,,false,false,false,false
g2_new_projection_5z,-0.36236433917821503,no,no,no,,,,0.06327919385701966,,,,,0.11527789736623867,,N2,eCEPP,avtz,-19.628645631493,-19.90118263796,,-19.902084881818,,,,false,false,false,false
g2_new_projection_5z,-0.36236433917821503,no,no,no,,,,0.06327919385701966,,,,,0.11527789736623867,,N2,eCEPP,pvdz,-19.628645631493,-19.885170883989,,,,,,false,false,false,false
g2_new_projection_5z,-0.36236433917821503,no,no,no,,,,0.06327919385701966,,,,,0.11527789736623867,,N2,eCEPP,pvqz,-19.628645631493,-19.895916740129,,,,,,false,false,false,false
g2_new_projection_5z,-0.36236433917821503,no,no,no,,,,0.06327919385701966,,,,,0.11527789736623867,,N2,eCEPP,pvtz,-19.628645631493,-19.901112063011,,,,,,false,false,false,false
g2_new_projection_5z,-0.392863055113203,no,no,no,,,,,,,,,,,N2H4,eCEPP,avdz,-21.943196478633,-22.221981358594,,-22.222436606905,,,,false,false,false,false
g2_new_projection_5z,-0.392863055113203,no,no,no,,,,,,,,,,,N2H4,eCEPP,avqz,-21.943196478633,-22.231233915745,,,,,,false,false,false,false
g2_new_projection_5z,-0.392863055113203,no,no,no,,,,,,,,,,,N2H4,eCEPP,avtz,-21.943196478633,-22.235997325285,,-22.236397563892,,,,false,false,false,false
g2_new_projection_5z,-0.392863055113203,no,no,no,,,,,,,,,,,N2H4,eCEPP,pvdz,-21.943196478633,-22.220116688137,,,,,,false,false,false,false
g2_new_projection_5z,-0.392863055113203,no,no,no,,,,,,,,,,,N2H4,eCEPP,pvqz,-21.943196478633,-22.230753650669,,,,,,false,false,false,false
g2_new_projection_5z,-0.392863055113203,no,no,no,,,,,,,,,,,N2H4,eCEPP,pvtz,-21.943196478633,-22.234147811144,,,,,,false,false,false,false
g2_new_projection_5z,-0.387281837018691,no,no,no,,,0.014582078462516551,0.06780687292869667,,,,-0.044708969267576885,0.142583466758308,,NH,eCEPP,avdz,-10.291836784706,-10.391981528483,,-10.392359119205,,,,false,false,false,false
g2_new_projection_5z,-0.387281837018691,no,no,no,,,0.014582078462516551,0.06780687292869667,,,,-0.044708969267576885,0.142583466758308,,NH,eCEPP,avqz,-10.291836784706,-10.398091471833,,-10.398513977314,,,,false,false,false,false
g2_new_projection_5z,-0.387281837018691,no,no,no,,,0.014582078462516551,0.06780687292869667,,,,-0.044708969267576885,0.142583466758308,,NH,eCEPP,avtz,-10.291836784706,-10.400431975981,,-10.400857119546,,,,false,false,false,false
g2_new_projection_5z,-0.387281837018691,no,no,no,,,0.014582078462516551,0.06780687292869667,,,,-0.044708969267576885,0.142583466758308,,NH,eCEPP,pvdz,-10.291836784706,-10.391466224982,,,,,,false,false,false,false
g2_new_projection_5z,-0.387281837018691,no,no,no,,,0.014582078462516551,0.06780687292869667,,,,-0.044708969267576885,0.142583466758308,,NH,eCEPP,pvqz,-10.291836784706,-10.39801304652,,,,,,false,false,false,false
g2_new_projection_5z,-0.387281837018691,no,no,no,,,0.014582078462516551,0.06780687292869667,,,,-0.044708969267576885,0.142583466758308,,NH,eCEPP,pvtz,-10.291836784706,-10.399705636544,,,,,,false,false,false,false
g2_new_projection_5z,-0.38707320001457396,no,no,no,,,0.014140035782738564,0.06766828473916534,,,,-0.05077776570192266,0.13076804907747067,,NH2,eCEPP,avdz,-10.925152019109,-11.051411975259,,-11.051825067342,,,,false,false,false,false
g2_new_projection_5z,-0.38707320001457396,no,no,no,,,0.014140035782738564,0.06766828473916534,,,,-0.05077776570192266,0.13076804907747067,,NH2,eCEPP,avqz,-10.925152019109,-11.056918373288,,-11.057338691878,,,,false,false,false,false
g2_new_projection_5z,-0.38707320001457396,no,no,no,,,0.014140035782738564,0.06766828473916534,,,,-0.05077776570192266,0.13076804907747067,,NH2,eCEPP,avtz,-10.925152019109,-11.059234186237,,-11.059648683181,,,,false,false,false,false
g2_new_projection_5z,-0.38707320001457396,no,no,no,,,0.014140035782738564,0.06766828473916534,,,,-0.05077776570192266,0.13076804907747067,,NH2,eCEPP,pvdz,-10.925152019109,-11.050528784246,,,,,,false,false,false,false
g2_new_projection_5z,-0.38707320001457396,no,no,no,,,0.014140035782738564,0.06766828473916534,,,,-0.05077776570192266,0.13076804907747067,,NH2,eCEPP,pvqz,-10.925152019109,-11.05674974936,,,,,,false,false,false,false
g2_new_projection_5z,-0.38707320001457396,no,no,no,,,0.014140035782738564,0.06766828473916534,,,,-0.05077776570192266,0.13076804907747067,,NH2,eCEPP,pvtz,-10.925152019109,-11.05844341859,,,,,,false,false,false,false
g2_new_projection_5z,-0.385149343681269,no,no,no,,,0.01277270144961318,0.07074906420898033,,,,-0.05068527736686978,0.13399679299722977,,NH3,eCEPP,avdz,-11.586697425778,-11.736643208554,,-11.73693966693,,,,false,false,false,false
g2_new_projection_5z,-0.385149343681269,no,no,no,,,0.01277270144961318,0.07074906420898033,,,,-0.05068527736686978,0.13399679299722977,,NH3,eCEPP,avqz,-11.586697425778,-11.741317935945,,-11.741595145489,,,,false,false,false,false
g2_new_projection_5z,-0.385149343681269,no,no,no,,,0.01277270144961318,0.07074906420898033,,,,-0.05068527736686978,0.13399679299722977,,NH3,eCEPP,avtz,-11.586697425778,-11.743577737327,,-11.743839599063,,,,false,false,false,false
g2_new_projection_5z,-0.385149343681269,no,no,no,,,0.01277270144961318,0.07074906420898033,,,,-0.05068527736686978,0.13399679299722977,,NH3,eCEPP,pvdz,-11.586697425778,-11.73562057918,,,,,,false,false,false,false
g2_new_projection_5z,-0.385149343681269,no,no,no,,,0.01277270144961318,0.07074906420898033,,,,-0.05068527736686978,0.13399679299722977,,NH3,eCEPP,pvqz,-11.586697425778,-11.741171907535,,,,,,false,false,false,false
g2_new_projection_5z,-0.385149343681269,no,no,no,,,0.01277270144961318,0.07074906420898033,,,,-0.05068527736686978,0.13399679299722977,,NH3,eCEPP,pvtz,-11.586697425778,-11.742753415116,,,,,,false,false,false,false
g2_new_projection_5z,-0.34265669496422546,no,no,no,,,,0.052809107954249326,0.10609365688196,,,,0.09159061135992087,0.1158566921403911,NO,eCEPP,avdz,-25.602621070991,-25.87590748469,,-25.876910737379,,,,false,false,false,false
g2_new_projection_5z,-0.34265669496422546,no,no,no,,,,0.052809107954249326,0.10609365688196,,,,0.09159061135992087,0.1158566921403911,NO,eCEPP,avqz,-25.602621070991,-25.892530541829,,-25.893556171659,,,,false,false,false,false
g2_new_projection_5z,-0.34265669496422546,no,no,no,,,,0.052809107954249326,0.10609365688196,,,,0.09159061135992087,0.1158566921403911,NO,eCEPP,avtz,-25.602621070991,-25.898546804582,,-25.899552610176,,,,false,false,false,false
g2_new_projection_5z,-0.34265669496422546,no,no,no,,,,0.052809107954249326,0.10609365688196,,,,0.09159061135992087,0.1158566921403911,NO,eCEPP,pvdz,-25.602621070991,-25.868758927919,,,,,,false,false,false,false
g2_new_projection_5z,-0.34265669496422546,no,no,no,,,,0.052809107954249326,0.10609365688196,,,,0.09159061135992087,0.1158566921403911,NO,eCEPP,pvqz,-25.602621070991,-25.892397748243,,,,,,false,false,false,false
g2_new_projection_5z,-0.34265669496422546,no,no,no,,,,0.052809107954249326,0.10609365688196,,,,0.09159061135992087,0.1158566921403911,NO,eCEPP,pvtz,-25.602621070991,-25.897239674045,,,,,,false,false,false,false
g2_new_projection_5z,-0.31378915561242,no,no,no,,,,,,,,,,,Na,eCEPP,avdz,-47.563627822701,-47.66194730134,,-47.661963734036,,,,false,false,false,false
g2_new_projection_5z,-0.31378915561242,no,no,no,,,,,,,,,,,Na,eCEPP,avqz,-47.563627822701,-47.678387709146,,-47.678427007131,,,,false,false,false,false
g2_new_projection_5z,-0.31378915561242,no,no,no,,,,,,,,,,,Na,eCEPP,avtz,-47.563627822701,-47.676722625165,,-47.676764216445,,,,false,false,false,false
g2_new_projection_5z,-0.31378915561242,no,no,no,,,,,,,,,,,Na,eCEPP,pvdz,-47.563627822701,-47.659898684105,,,,,,false,false,false,false
g2_new_projection_5z,-0.31378915561242,no,no,no,,,,,,,,,,,Na,eCEPP,pvqz,-47.563627822701,-47.678362382875,,,,,,false,false,false,false
g2_new_projection_5z,-0.31378915561242,no,no,no,,,,,,,,,,,Na,eCEPP,pvtz,-47.563627822701,-47.676664439637,,,,,,false,false,false,false
g2_new_projection_5z,-0.317336634315702,no,no,no,,,,,,,,,,,Na2,eCEPP,avdz,-95.126091761105,-95.34981329417,,-95.349960224803,,,,false,false,false,false
g2_new_projection_5z,-0.317336634315702,no,no,no,,,,,,,,,,,Na2,eCEPP,avqz,-95.126091761105,-95.383820131027,,,,,,false,false,false,false
g2_new_projection_5z,-0.317336634315702,no,no,no,,,,,,,,,,,Na2,eCEPP,avtz,-95.126091761105,-95.380568751266,,-95.380906472599,,,,false,false,false,false
g2_new_projection_5z,-0.317336634315702,no,no,no,,,,,,,,,,,Na2,eCEPP,pvdz,-95.126091761105,-95.346474659873,,,,,,false,false,false,false
g2_new_projection_5z,-0.317336634315702,no,no,no,,,,,,,,,,,Na2,eCEPP,pvqz,-95.126091761105,-95.383754267961,,,,,,false,false,false,false
g2_new_projection_5z,-0.317336634315702,no,no,no,,,,,,,,,,,Na2,eCEPP,pvtz,-95.126091761105,-95.380335572738,,,,,,false,false,false,false
g2_new_projection_5z,-0.38217207776930395,no,no,no,,,,,,,,,,,NaCl,eCEPP,avdz,-62.517450639335,-62.757527032293,,-62.757898957481,,,,false,false,false,false
g2_new_projection_5z,-0.38217207776930395,no,no,no,,,,,,,,,,,NaCl,eCEPP,avqz,-62.517450639335,-62.804287673283,,-62.805405968512,,,,false,false,false,false
g2_new_projection_5z,-0.38217207776930395,no,no,no,,,,,,,,,,,NaCl,eCEPP,avtz,-62.517450639335,-62.798006979144,,-62.800206855344,,,,false,false,false,false
g2_new_projection_5z,-0.38217207776930395,no,no,no,,,,,,,,,,,NaCl,eCEPP,pvdz,-62.517450639335,-62.732348571858,,,,,,false,false,false,false
g2_new_projection_5z,-0.38217207776930395,no,no,no,,,,,,,,,,,NaCl,eCEPP,pvqz,-62.517450639335,-62.793994905536,,,,,,false,false,false,false
g2_new_projection_5z,-0.38217207776930395,no,no,no,,,,,,,,,,,NaCl,eCEPP,pvtz,-62.517450639335,-62.759326115041,,,,,,false,false,false,false
g2_new_projection_5z,-0.337448749547025,no,no,no,,,,,0.10670047127147032,,,,,0.13710256777901467,O,eCEPP,avdz,-15.781867223164,-15.87150380618,,-15.871728907009,,,,false,false,false,false
g2_new_projection_5z,-0.337448749547025,no,no,no,,,,,0.10670047127147032,,,,,0.13710256777901467,O,eCEPP,avqz,-15.781867223164,-15.884646553016,,-15.884901869586,,,,false,false,false,false
g2_new_projection_5z,-0.337448749547025,no,no,no,,,,,0.10670047127147032,,,,,0.13710256777901467,O,eCEPP,avtz,-15.781867223164,-15.88776366909,,-15.888028468546,,,,false,false,false,false
g2_new_projection_5z,-0.337448749547025,no,no,no,,,,,0.10670047127147032,,,,,0.13710256777901467,O,eCEPP,pvdz,-15.781867223164,-15.861304949887,,,,,,false,false,false,false
g2_new_projection_5z,-0.337448749547025,no,no,no,,,,,0.10670047127147032,,,,,0.13710256777901467,O,eCEPP,pvqz,-15.781867223164,-15.884755622124,,,,,,false,false,false,false
