projectname,ee_depth,ee_depth_fixed,en_depth_fixed,een_depth_fixed,eC_depth,eF_depth,eH_depth,eN_depth,eO_depth,eeC_depth,eeF_depth,eeH_depth,eeN_depth,eeO_depth,molecule,core,basis_short,method,energy_au,spin_dependent_ee_cusp,spin_dependent_ee,spin_dependent_en,spin_dependent_een,ee_cutoff,en_cutoff,een_cutoff,VMC_opt
heat_depth_neg_01,-0.1,yes,no,no,,,0.04083523493853833,,0.114241145851597,,,-0.13277431992523112,,-0.022695993123024397,H2O,eCEPP,avdz,CCSD(T),-17.184048177115,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_01,-0.1,yes,no,no,,,0.03269517557481927,,0.11928997844571766,,,-0.15367243289905022,,-0.0233973086834395,H2O,eCEPP,avtz,CCSD(T),-17.212954218369,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_01,-0.1,yes,no,no,,,0.05758158623788133,,0.13010714369148765,,,-0.20774812806082,,-0.11364576398248845,H2O2,eCEPP,avdz,CCSD(T),-33.049335017882,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_01,-0.1,yes,no,no,,,0.04864342793670433,,0.13701673839947198,,,-0.23097080231985334,,-0.11651790514803823,H2O2,eCEPP,avtz,CCSD(T),-33.106796702869,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_01,-0.1,yes,no,no,0.05260220056988133,,0.054469351819477,0.080044643507674,,-0.10134310164793955,,-0.2018915945813893,-0.08676651265324532,,HCN,eCEPP,avdz,CCSD(T),-16.135796168165,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_01,-0.1,yes,no,no,0.04976630375161867,,0.03030261443400462,0.081754265368888,,-0.10067703139147866,,-0.24414423059231646,-0.08720614937210178,,HCN,eCEPP,avtz,CCSD(T),-16.174307014816,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_01,-0.1,yes,no,no,0.04346932253261299,,0.05566208095971466,,0.128302452555809,-0.10226795930220489,,-0.22732160697324044,,-0.08528811531370843,HCO,eCEPP,avdz,CCSD(T),-22.159248462826,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_01,-0.1,yes,no,no,0.043649223071435,,0.028645424194161332,,0.136098674271398,-0.11663979958857733,,-0.26718464839222217,,-0.08741099965616578,HCO,eCEPP,avtz,CCSD(T),-22.201870334684,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_01,-0.1,yes,no,no,,0.17333354211221733,0.05466307559739733,,,,0.01726665395529192,-0.08517277767922399,,,HF,eCEPP,avdz,CCSD(T),-24.847026012759,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_01,-0.1,yes,no,no,,0.17833142556909568,0.035428692739756,,,,0.0181005496855896,-0.11121443222025111,,,HF,eCEPP,avtz,CCSD(T),-24.871130462139,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_01,-0.1,yes,no,no,,,0.050484055732822664,0.08078104605854733,0.12554408979768134,,,-0.23387684612569554,-0.10826390712925155,-0.09347895586972267,HNO,eCEPP,avdz,CCSD(T),-26.386843873178,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_01,-0.1,yes,no,no,,,0.03287923384406072,0.080632849334056,0.13126779771702432,,,-0.25828492757319865,-0.11073912522221244,-0.09853364571698088,HNO,eCEPP,avtz,CCSD(T),-26.430364328398,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_01,-0.1,yes,no,no,,,0.053808929162802666,,0.12413768161530099,,,-0.20875257512812712,,-0.1069991705273471,HO2,eCEPP,avdz,CCSD(T),-32.408839378664,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_01,-0.1,yes,no,no,,,0.04419135971419667,,0.129840937111447,,,-0.22667813549050578,,-0.107317206048412,HO2,eCEPP,avtz,CCSD(T),-32.460477939479,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_01,-0.1,yes,no,no,,,,0.06491307211886366,,,,,0.008583776486755106,,N,eCEPP,avdz,CCSD(T),-9.762251774602,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_01,-0.1,yes,no,no,,,,0.06638032455915466,,,,,0.008915874307097978,,N,eCEPP,avtz,CCSD(T),-9.770523619993,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_01,-0.1,yes,no,no,,,,0.07718032012780733,,,,,-0.07393921845099732,,N2,eCEPP,avdz,CCSD(T),-19.850869160791,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_01,-0.1,yes,no,no,,,,0.07438782675919733,,,,,-0.08268927707535022,,N2,eCEPP,avtz,CCSD(T),-19.886921391162,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_01,-0.1,yes,no,no,,,0.04599028929429266,0.06823996464186066,,,,-0.16676210176353998,-0.028790972523263042,,NH,eCEPP,avdz,CCSD(T),-10.383658497911,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_01,-0.1,yes,no,no,,,0.02635805840823677,0.069462647456651,,,,-0.19162734445451376,-0.02806330459667422,,NH,eCEPP,avtz,CCSD(T),-10.398390193982,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_01,-0.1,yes,no,no,,,0.047938964915928334,0.071586664096358,,,,-0.18608583243358798,-0.05595942695157289,,NH2,eCEPP,avdz,CCSD(T),-11.032426171566,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_01,-0.1,yes,no,no,,,0.027302799781918966,0.07569521275209899,,,,-0.20183947700364976,-0.05076883109291555,,NH2,eCEPP,avtz,CCSD(T),-11.053477357904,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_01,-0.1,yes,no,no,,,0.04872899412171067,0.07555051450950766,,,,-0.19386948866419598,-0.06978821656922221,,NH3,eCEPP,avdz,CCSD(T),-11.706944387775,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_01,-0.1,yes,no,no,,,0.029755639152606806,0.08297192961930067,,,,-0.21623046601066886,-0.06772977788520489,,NH3,eCEPP,avtz,CCSD(T),-11.733916758479,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_01,-0.1,yes,no,no,,,,0.07185899792293733,0.12304834668903299,,,,-0.08716273951363777,-0.08012470033678755,NO,eCEPP,avdz,CCSD(T),-25.806626734708,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_01,-0.1,yes,no,no,,,,0.067560545504018,0.12852363460180732,,,,-0.09796600129475377,-0.08182388651882488,NO,eCEPP,avtz,CCSD(T),-25.847517529787,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_01,-0.1,yes,no,no,,,,,0.10380640372507133,,,,,0.029413782936657078,O,eCEPP,avdz,CCSD(T),-15.82994756177,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_01,-0.1,yes,no,no,,,,,0.10730469580431198,,,,,0.03280653992671776,O,eCEPP,avtz,CCSD(T),-15.85087889153,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_01,-0.1,yes,no,no,,,,,0.12005624773646068,,,,,-0.09134145201496444,O2,eCEPP,avdz,CCSD(T),-31.831153131345,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_01,-0.1,yes,no,no,,,,,0.12498757569589733,,,,,-0.09542811824235421,O2,eCEPP,avtz,CCSD(T),-31.876250038016,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_01,-0.1,yes,no,no,,0.19235543396851232,,,0.12270814749915733,,-0.10241163516940266,,,-0.10939036390479777,OF,eCEPP,avdz,CCSD(T),-40.01898721487,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_01,-0.1,yes,no,no,,0.19883919223442365,,,0.12354261294032333,,-0.10649795917012177,,,-0.1094648962230631,OF,eCEPP,avtz,CCSD(T),-40.071333466674,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_01,-0.1,yes,no,no,,,0.041676142547305325,,0.10742779166827333,,,-0.11873554542025333,,-0.0004847658707595364,OH,eCEPP,avdz,CCSD(T),-16.491935672436,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_01,-0.1,yes,no,no,,,0.031414929654115145,,0.11213654147243798,,,-0.13963284191453554,,0.004447076883073431,OH,eCEPP,avtz,CCSD(T),-16.517217060989,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,0.033036950570268606,,,,,0.0026166311458542834,,,,,C,eCEPP,avdz,CCSD(T),-5.415362266855,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,0.03455721511597133,,,,,0.02111819794212944,,,,,C,eCEPP,avtz,CCSD(T),-5.421162147551,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,0.041854004652507,,0.05681949915810067,,,-0.02900624567094609,,-0.13884028362267242,,,C2H,eCEPP,avdz,CCSD(T),-11.718662118902,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,0.044622791755701996,,0.030919132061952057,,,-0.03517058795751546,,-0.187870041251408,,,C2H,eCEPP,avtz,CCSD(T),-11.751853183699,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,0.04883139961906267,,0.05617684948587466,,,-0.03231012133354246,,-0.14630420665547955,,,C2H2,eCEPP,avdz,CCSD(T),-12.435700013872,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,0.04871784763141233,,0.03072776776855684,,,-0.03542692133974639,,-0.18659313122270932,,,C2H2,eCEPP,avtz,CCSD(T),-12.473323179432,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,0.02824031567957396,0.18380149734632634,,,,-0.02530284306773223,0.0009231533246540938,,,,CF,eCEPP,avdz,CCSD(T),-29.738083807407,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,0.028112164164181247,0.19320138351830066,,,,-0.02609546651711327,-0.004293373433611879,,,,CF,eCEPP,avtz,CCSD(T),-29.774725997042,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,0.03385045838430333,,0.053798667785838,,,0.0068737118956372755,,-0.1472024214968511,,,CH,eCEPP,avdz,CCSD(T),-6.041695751921,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,0.03679650736329333,,0.025560628391657212,,,-0.0053141894454491415,,-0.1850290493351791,,,CH,eCEPP,avtz,CCSD(T),-6.052671458015,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,0.03230111840611484,,0.055515212750348326,,,-0.014961666252845132,,-0.15128927698160932,,,CH2,eCEPP,avdz,CCSD(T),-6.705786118394,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,0.042825719043328,,0.02875887631276095,,,-0.006055385607689791,,-0.18118504234098268,,,CH2,eCEPP,avtz,CCSD(T),-6.7204265968,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,0.030006680311903556,,0.054637040421445994,,,0.0006866229493796871,,-0.1656999050183031,,,CH3,eCEPP,avdz,CCSD(T),-7.385839927875,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,0.04635327971641266,,0.028603500498981665,,,-0.032111618504511885,,-0.19653885137740132,,,CH3,eCEPP,avtz,CCSD(T),-7.405739456877,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,0.038365901192176664,,,0.06981314609262933,,-0.02208547701135964,,,0.0016699786585055519,,CN,eCEPP,avdz,CCSD(T),-15.434417879972,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,0.03473313839668233,,,0.07118399247062032,,-0.020758403683906673,,,-0.004096564290101606,,CN,eCEPP,avtz,CCSD(T),-15.465749948765,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,0.030039794913667463,,,,0.11805104050341265,-0.0010624939124827333,,,,0.008797255095562685,CO,eCEPP,avdz,CCSD(T),-21.634428683052,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,0.026765137507351065,,,,0.12356157005546699,-0.02602804376647896,,,,0.009721130593072088,CO,eCEPP,avtz,CCSD(T),-21.673444572011,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,0.036969482069736,,,,0.12698194942029933,-0.051155595227079555,,,,-0.005611256456153257,CO2,eCEPP,avdz,CCSD(T),-37.657215187807,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,0.03149982318603208,,,,0.12961119312595798,-0.07901693377587288,,,,-0.007566870932520599,CO2,eCEPP,avtz,CCSD(T),-37.721042017196,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,,0.16659709236184334,,,,,0.08421051341997556,,,,F,eCEPP,avdz,CCSD(T),-24.134976486867,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,,0.17200347241435332,,,,,0.06876661928473822,,,,F,eCEPP,avtz,CCSD(T),-24.1503481367,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,,0.1792491665731293,,,,,-0.019890031476634082,,,,F2,eCEPP,avdz,CCSD(T),-48.303639524024,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,,0.18157459651858832,,,,,-0.02216921995444696,,,,F2,eCEPP,avtz,CCSD(T),-48.35372097865,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,,,0.06981527951309266,,,,,,,,H2,eCEPP,avdz,CCSD(T),-1.169461555666,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,,,0.027320368035285238,,,,,,,,H2,eCEPP,avtz,CCSD(T),-1.174088323041,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,,,0.040835687118143,,0.10776982074224567,,,-0.07579167255920666,,0.04323080530803039,H2O,eCEPP,avdz,CCSD(T),-17.188470417018,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,,,0.03107358097389079,,0.11368555200156466,,,-0.09876773507643155,,0.04456327662556844,H2O,eCEPP,avtz,CCSD(T),-17.214268335726,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,,,0.053242100309316004,,0.119068186807761,,,-0.12845128103615377,,-0.02633304617102074,H2O2,eCEPP,avdz,CCSD(T),-33.055118166474,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,,,0.043859883841106326,,0.12685428873548932,,,-0.15389834816519865,,-0.029487930122087877,H2O2,eCEPP,avtz,CCSD(T),-33.109371498444,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,0.044776833567556,,0.05436694324305833,0.07266810623829933,,-0.02371170357807685,,-0.13015385620121778,-0.005063672237257866,,HCN,eCEPP,avdz,CCSD(T),-16.139217033087,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,0.041832807156802994,,0.030251765965755812,0.073638842112441,,-0.031158150807184676,,-0.17076195212052486,-0.011774160657152737,,HCN,eCEPP,avtz,CCSD(T),-16.175247117126,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,0.03396871396974566,,0.055130173679799,,0.11766907457442767,-0.015001783066628928,,-0.1513111545571782,,7.668294290378369e-05,HCO,eCEPP,avdz,CCSD(T),-22.163337753706,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,0.03387768532408633,,0.029158846116184668,,0.12099960931904166,-0.031055526226097873,,-0.1946056654443653,,-0.0037856163377264825,HCO,eCEPP,avtz,CCSD(T),-22.203132784224,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,,0.16813812634323966,0.05400185789077567,,,,0.06902813946941067,-0.039626952005702244,,,HF,eCEPP,avdz,CCSD(T),-24.851756300394,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,,0.17354195390661534,0.033492389277803666,,,,0.06970608055339822,-0.06449962346132355,,,HF,eCEPP,avtz,CCSD(T),-24.873694701081,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,,,0.049837866154056665,0.06999181966309499,0.112282059133824,,,-0.16242651501604133,-0.023266238466838923,-0.0058792373895717375,HNO,eCEPP,avdz,CCSD(T),-26.391820955789,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,,,0.03214395995604037,0.06993166893367367,0.12018963808115898,,,-0.1823497259181631,-0.031308145181565133,-0.013121632571059808,HNO,eCEPP,avtz,CCSD(T),-26.432091594763,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,,,0.05040758568628066,,0.11152126786778,,,-0.12917218583926088,,-0.01798356936371848,HO2,eCEPP,avdz,CCSD(T),-32.414663570249,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,,,0.04180677222614766,,0.11873455407148965,,,-0.155360816544212,,-0.019546883516415824,HO2,eCEPP,avtz,CCSD(T),-32.463260139504,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,,,,0.06383743067717433,,,,,0.05835352269283467,,N,eCEPP,avdz,CCSD(T),-9.761061407343,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,,,,0.06272143269189934,,,,,0.06039207894872667,,N,eCEPP,avtz,CCSD(T),-9.769511920724,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,,,,0.07128589359765,,,,,0.004885140008537506,,N2,eCEPP,avdz,CCSD(T),-19.853411096974,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,,,,0.06694996731306266,,,,,-0.0018279337218690323,,N2,eCEPP,avtz,CCSD(T),-19.888433566883,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,,,0.04768514891200666,0.06602551804682133,,,,-0.11234130857768443,0.029830051143386573,,NH,eCEPP,avdz,CCSD(T),-10.384341216832,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,,,0.027068897335005664,0.06792670919312266,,,,-0.12645925909078579,0.037684496292080934,,NH,eCEPP,avtz,CCSD(T),-10.398462140946,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,,,0.047488251784615666,0.06663899289721767,,,,-0.11881693451722578,0.01225451509125894,,NH2,eCEPP,avdz,CCSD(T),-11.034665687836,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,,,0.028180491610700582,0.07213445194475966,,,,-0.13937147474422443,0.022323053725634742,,NH2,eCEPP,avtz,CCSD(T),-11.053866090754,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,,,0.048157062832449665,0.06998372432424765,,,,-0.12544250060481377,0.005364414244753244,,NH3,eCEPP,avdz,CCSD(T),-11.710378053057,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,,,0.03035900842541525,0.07940363578349133,,,,-0.14852122402461332,-0.0018645619108381914,,NH3,eCEPP,avtz,CCSD(T),-11.734541830168,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,,,,0.065241256110351,0.11260677876648567,,,,-0.007189772968412314,0.004233628864502154,NO,eCEPP,avdz,CCSD(T),-25.810891363369,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,,,,0.060889204793341326,0.118736841112433,,,,-0.013823758520664755,-0.0004837723253285884,NO,eCEPP,avtz,CCSD(T),-25.849476185189,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,,,,,0.10260399485892199,,,,,0.07972739601133733,O,eCEPP,avdz,CCSD(T),-15.831730575992,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,,,,,0.10223519864476133,,,,,0.08306754999717822,O,eCEPP,avtz,CCSD(T),-15.850389540324,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,,,,,0.108771296411217,,,,,-0.006557550019027124,O2,eCEPP,avdz,CCSD(T),-31.836499881465,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,,,,,0.11347534481712432,,,,,-0.0069132719904068975,O2,eCEPP,avtz,CCSD(T),-31.878553617657,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,,0.179083814032941,,,0.11066082088982333,,-0.012343654340249026,,,-0.019906339026802083,OF,eCEPP,avdz,CCSD(T),-40.026517631739,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,,0.18551787798246,,,0.112266164904843,,-0.01684520665856517,,,-0.021987967808457125,OF,eCEPP,avtz,CCSD(T),-40.073728050675,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,,,0.041935731382872994,,0.102482311765175,,,-0.06563860738883823,,0.06038379961319911,OH,eCEPP,avdz,CCSD(T),-16.494904364696,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_02,-0.2,yes,no,no,,,0.03160957630486385,,0.111126314788974,,,-0.09061284551041689,,0.061426675312021776,OH,eCEPP,avtz,CCSD(T),-16.51763827221,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_03,-0.3,yes,no,no,0.035395867849400665,,,,,0.07499147610208488,,,,,C,eCEPP,avdz,CCSD(T),-5.415592575664,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_03,-0.3,yes,no,no,0.034259028712533,,,,,0.07841030604723644,,,,,C,eCEPP,avtz,CCSD(T),-5.42099012035,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_03,-0.3,yes,no,no,0.03330335935971516,,0.056046317329463,,,0.04179050045531935,,-0.06861500323485022,,,C2H,eCEPP,avdz,CCSD(T),-11.725648292883,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_03,-0.3,yes,no,no,0.034926213665846334,,0.030165253800352627,,,0.04885407405911466,,-0.11570081790726577,,,C2H,eCEPP,avtz,CCSD(T),-11.754606862182,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_03,-0.3,yes,no,no,0.04214890238349733,,0.056319141802852996,,,0.046087609568482665,,-0.08097466651233777,,,C2H2,eCEPP,avdz,CCSD(T),-12.443545870905,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_03,-0.3,yes,no,no,0.04267071287848834,,0.03119050932089492,,,0.029705145666616434,,-0.11807428469368843,,,C2H2,eCEPP,avtz,CCSD(T),-12.47610621091,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_03,-0.3,yes,no,no,0.021150160183719402,0.17082810203248766,,,,0.044689531374957334,0.08365918605826622,,,,CF,eCEPP,avdz,CCSD(T),-29.750384863438,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_03,-0.3,yes,no,no,0.024213123325533194,0.183185724124993,,,,0.034636804448615145,0.07885538701471777,,,,CF,eCEPP,avtz,CCSD(T),-29.780293350045,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_03,-0.3,yes,no,no,0.029730984056042343,,0.054498296350976666,,,0.06065548793292889,,-0.08476175403232311,,,CH,eCEPP,avdz,CCSD(T),-6.043440061754,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_03,-0.3,yes,no,no,0.035234598054880994,,0.027286549206323944,,,0.05748930739958799,,-0.12044520227950133,,,CH,eCEPP,avtz,CCSD(T),-6.053107025862,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_03,-0.3,yes,no,no,0.029413324060475872,,0.055151933246429,,,0.03541017619527806,,-0.0824893548129231,,,CH2,eCEPP,avdz,CCSD(T),-6.708205801152,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_03,-0.3,yes,no,no,0.04060747334313966,,0.02814865368402468,,,0.055020999059957776,,-0.11561397603140267,,,CH2,eCEPP,avtz,CCSD(T),-6.721108917629,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_03,-0.3,yes,no,no,0.02604933956946861,,0.054332522318680666,,,0.043313008631297584,,-0.09689243805716621,,,CH3,eCEPP,avdz,CCSD(T),-7.389439117164,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_03,-0.3,yes,no,no,0.041201053870902664,,0.028179189051562168,,,0.04617520416458444,,-0.12382242895115689,,,CH3,eCEPP,avtz,CCSD(T),-7.406484049029,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_03,-0.3,yes,no,no,0.02985069352155948,,,0.062379454760194,,0.06322082614920045,,,0.07350410292388666,,CN,eCEPP,avdz,CCSD(T),-15.442505755974,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_03,-0.3,yes,no,no,0.02439155181764832,,,0.06708527787459967,,0.04586498255048844,,,0.07095556560716577,,CN,eCEPP,avtz,CCSD(T),-15.46963496716,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_03,-0.3,yes,no,no,0.02565916681632969,,,,0.10651110153882966,0.06837697938660445,,,,0.09019068964389644,CO,eCEPP,avdz,CCSD(T),-21.644940330127,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_03,-0.3,yes,no,no,0.021113928322172727,,,,0.11259661675305266,0.05763635647343111,,,,0.08762689675052043,CO,eCEPP,avtz,CCSD(T),-21.678542206745,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_03,-0.3,yes,no,no,0.028620734424434226,,,,0.11333923015794567,0.029007041582190644,,,,0.07963958643418177,CO2,eCEPP,avdz,CCSD(T),-37.67587818337,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_03,-0.3,yes,no,no,0.025114697635674137,,,,0.11989588128421633,0.00729390181154415,,,,0.0743949048033369,CO2,eCEPP,avtz,CCSD(T),-37.729863996707,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_03,-0.3,yes,no,no,,0.16240182792491697,,,,,0.11875754462499333,,,,F,eCEPP,avdz,CCSD(T),-24.138285911463,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_03,-0.3,yes,no,no,,0.16414772393293697,,,,,0.11942478945236311,,,,F,eCEPP,avtz,CCSD(T),-24.152785259838,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_03,-0.3,yes,no,no,,0.16536652458089066,,,,,0.07297107662704222,,,,F2,eCEPP,avdz,CCSD(T),-48.324841948869,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_03,-0.3,yes,no,no,,0.16709331936632066,,,,,0.07005193825732534,,,,F2,eCEPP,avtz,CCSD(T),-48.363027279766,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_03,-0.3,yes,no,no,,,0.07063671845043366,,,,,,,,H2,eCEPP,avdz,CCSD(T),-1.169404492231,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_03,-0.3,yes,no,no,,,0.02708613492786248,,,,,,,,H2,eCEPP,avtz,CCSD(T),-1.174019353063,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_03,-0.3,yes,no,no,,,0.04097669769487933,,0.10085147487981566,,,-0.0287577781663603,,0.10621252107963199,H2O,eCEPP,avdz,CCSD(T),-17.195033149146,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_03,-0.3,yes,no,no,,,0.03193773665010771,,0.11026809297978998,,,-0.05109111170403289,,0.1070555705672751,H2O,eCEPP,avtz,CCSD(T),-17.217114318398,false,false,false,false,4.5,1,2,varmin
heat_depth_neg_03,-0.3,yes,no,no,,,0.048532905727001335,,0.10682011123828533,,,-0.05528675131775733,,0.062206163629776434,H2O2,eCEPP,avdz,CCSD(T),-33.073239618674,false,false,false,false,4.5,1,2,varmin
