basis_folder,species,formula,mol_energy_hartree,atomization_energy_hartree,atomization_energy_kcal_mol
NacV-aug-cc-pV(D+d)Z,c_h,CH,-38.457150734229,0.1304449108780048,81.85541741926475
NacV-aug-cc-pV(D+d)Z,c_h2_singlet,CH2,-39.108810587271,0.28210476392000317,177.02341203813617
NacV-aug-cc-pV(D+d)Z,c_h2_triplet,CH2,-39.124101955873,0.29739613252200314,186.6188907072822
NacV-aug-cc-pV(D+d)Z,c_h3,CH3,-39.808664749824,0.48195892647299843,302.43379247108754
NacV-aug-cc-pV(D+d)Z,c_h3_cl,CClH3,-499.938677407207,0.6164162742110193,386.80705203409235
NacV-aug-cc-pV(D+d)Z,c_h4,CH4,-40.486951983642,0.6602461602910026,414.31072079638824
NacV-aug-cc-pV(D+d)Z,c_n,CN,-92.659212097106,0.27003212184401093,169.44771475847824
NacV-aug-cc-pV(D+d)Z,c_o,CO,-113.251857756661,0.39917755010199585,250.48769452230016
NacV-aug-cc-pV(D+d)Z,c_o2,CO2,-188.47769998199,0.5990453922230188,375.90665901379
NacV-aug-cc-pV(D+d)Z,c_s,CS,-436.05806412073,0.2608157270890388,163.66433973302776
NacV-aug-cc-pV(D+d)Z,cl_f,ClF,-559.766718563402,0.09101779728905512,57.11453010723683
NacV-aug-cc-pV(D+d)Z,cl_o,ClO,-535.111432727072,0.0899030342191054,56.41500571950771
NacV-aug-cc-pV(D+d)Z,f2,F2,-199.409010924444,0.048720011508009975,30.572268797739518
NacV-aug-cc-pV(D+d)Z,h2_c_o,CH2O,-114.436326947463,0.5836467409040011,366.2438594233122
NacV-aug-cc-pV(D+d)Z,h2_o,H2O,-76.393480538291,0.36750615508300655,230.6135940910895
NacV-aug-cc-pV(D+d)Z,h2_o2,H2O2,-151.470526264961,0.41857749854500526,262.66134596662425
NacV-aug-cc-pV(D+d)Z,h2_s,H2S,-399.257872098633,0.2873295283430366,180.3020012133375
NacV-aug-cc-pV(D+d)Z,h3_c_o_h,CH4O,-115.658932446956,0.8062522403970007,505.930919333718
NacV-aug-cc-pV(D+d)Z,h3_c_s_h,CH4S,-438.5377313523,0.7404829586590154,464.660071940807
NacV-aug-cc-pV(D+d)Z,h_c_n,CHN,-93.367580283376,0.47840030811400425,300.2007257362438
NacV-aug-cc-pV(D+d)Z,h_c_o,CHO,-113.783640011118,0.4309598045589951,270.43136030115136
NacV-aug-cc-pV(D+d)Z,h_cl,ClH,-460.664205507464,0.16865019781897672,105.82959693402385
NacV-aug-cc-pV(D+d)Z,h_f,FH,-100.403185391855,0.22303993538700695,139.95967254976853
NacV-aug-cc-pV(D+d)Z,h_o_cl,ClHO,-535.77467542116,0.2531457283071177,158.8513428313198
NacV-aug-cc-pV(D+d)Z,li2,Li2,-14.993786824834,0.03809111976999979,23.902538533347123
NacV-aug-cc-pV(D+d)Z,li_f,FLi,-107.375215292679,0.21722198367901058,136.30885273335923
NacV-aug-cc-pV(D+d)Z,li_h,HLi,-8.067874042286,0.09002618975400001,56.492286984437385
NacV-aug-cc-pV(D+d)Z,n2,N2,-109.46922980369,0.3442814998680035,216.03990291182612
NacV-aug-cc-pV(D+d)Z,n2_h4,H4N2,-111.808179307662,0.6832310038400067,428.73392788324645
NacV-aug-cc-pV(D+d)Z,n_h,HN,-55.191161794844,0.12868764293300217,80.7527151353082
NacV-aug-cc-pV(D+d)Z,n_h2,H2N,-55.846496801453,0.2840226495420026,178.22690343611023
NacV-aug-cc-pV(D+d)Z,n_h3,H3N,-56.528974342811,0.4665001908999997,292.7332894419946
NacV-aug-cc-pV(D+d)Z,n_o,NO,-129.819022359321,0.230573824201997,144.68725915771282
NacV-aug-cc-pV(D+d)Z,na2,Na2,-324.451104652787,0.026685978417049228,16.745704281341798
NacV-aug-cc-pV(D+d)Z,o2,O2,-150.233895345785,0.18194657936899716,114.17320232741949
NacV-aug-cc-pV(D+d)Z,o_h,HO,-75.694445350745,0.1684709675370044,105.71712823404724
NacV-aug-cc-pV(D+d)Z,p2,P2,-682.43440088785,0.16200268987199706,101.65822271838438
NacV-aug-cc-pV(D+d)Z,p_h2,H2P,-342.373593569674,0.23739447068498976,148.96727944502592
NacV-aug-cc-pV(D+d)Z,p_h3,H3P,-343.011275809949,0.37507671096000195,235.3641896278282
NacV-aug-cc-pV(D+d)Z,s2,S2,-796.088527473026,0.14744233244607585,92.52146048787381
NacV-aug-cc-pV(D+d)Z,s_o,OS,-473.181237399559,0.18472044606102145,115.9138299564528
NacV-aug-cc-pV(D+d)Z,s_o2,O2S,-548.398131290593,0.3756399538870028,235.71762990072025
NacV-aug-cc-pV(D+d)Z,si2,Si2,-578.581072383895,0.10782716959306526,67.66257048105707
NacV-aug-cc-pV(D+d)Z,si2_h6,H6Si2,-582.305908297054,0.8326630827519921,522.5039731294621
NacV-aug-cc-pV(D+d)Z,si_h2_singlet,H2Si,-290.47611483938,0.23949223222899718,150.28364468821584
NacV-aug-cc-pV(D+d)Z,si_h2_triplet,H2Si,-290.443526994045,0.2069043868939957,129.8344630011994
NacV-aug-cc-pV(D+d)Z,si_h3,H3Si,-291.092547458533,0.35592485138198526,223.3462162966966
NacV-aug-cc-pV(D+d)Z,si_h4,H4Si,-291.745151781043,0.5085291738919864,319.1068744547031
NacV-aug-cc-pV(D+d)Z,si_o,OSi,-364.550962514738,0.2883655243790031,180.95209854099826
NacV-aug-cc-pV(Q+d)Z,be_h,BeH,-15.249147257411,0.08044431096699967,50.47956726627043
NacV-aug-cc-pV(Q+d)Z,c2_h2,C2H2,-77.336187288148,0.6456525164440023,405.15307102129293
NacV-aug-cc-pV(Q+d)Z,c2_h4,C2H4,-78.589387408282,0.898852636577999,564.0385452392909
NacV-aug-cc-pV(Q+d)Z,c2_h6,C2H6,-79.827743107739,1.1372083360350018,713.6090048454971
NacV-aug-cc-pV(Q+d)Z,c_h,CH,-38.479269917672,0.134002531820002,84.08785826549327
NacV-aug-cc-pV(Q+d)Z,c_h2_singlet,CH2,-39.13397532781,0.28870794195800187,181.16696881590576
NacV-aug-cc-pV(Q+d)Z,c_h2_triplet,CH2,-39.149255611608,0.30398822575600093,190.75549166552307
NacV-aug-cc-pV(Q+d)Z,c_h3,CH3,-39.836030413961,0.49076302810900074,307.95844965829343
NacV-aug-cc-pV(Q+d)Z,c_h3_cl,CClH3,-500.074352591107,0.6330816776050483,397.2647505529289
NacV-aug-cc-pV(Q+d)Z,c_h4,CH4,-40.515594222766,0.6703268369140005,420.6364408822859
NacV-aug-cc-pV(Q+d)Z,c_n,CN,-92.721894694631,0.28727524582501474,180.26793841900277
NacV-aug-cc-pV(Q+d)Z,c_o,CO,-113.326400358379,0.4136575840500001,259.57405300942816
NacV-aug-cc-pV(Q+d)Z,c_o2,CO2,-188.601965566377,0.6217474035709927,390.1523862149316
NacV-aug-cc-pV(Q+d)Z,c_s,CS,-436.170344808012,0.274221277045001,172.07644933542022
NacV-aug-cc-pV(Q+d)Z,cl2,Cl2,-920.286402759635,0.09439570433505651,59.234198781107196
NacV-aug-cc-pV(Q+d)Z,cl_f,ClF,-559.930712105361,0.10005416584590421,62.784936987785535
NacV-aug-cc-pV(Q+d)Z,cl_o,ClO,-535.266779169782,0.10330025365499296,64.82188784162946
NacV-aug-cc-pV(Q+d)Z,f2,F2,-199.528965114289,0.059656290559019,37.43488751324549
NacV-aug-cc-pV(Q+d)Z,h2_c_o,CH2O,-114.509875534757,0.5971327604279963,374.70646444201907
NacV-aug-cc-pV(Q+d)Z,h2_o,H2O,-76.439068948467,0.37159355998998933,233.17847939455322
NacV-aug-cc-pV(Q+d)Z,h2_o2,H2O2,-151.563557395259,0.4286066183049968,268.9547136325324
NacV-aug-cc-pV(Q+d)Z,h2_s,H2S,-399.345086612673,0.29423046755800897,184.63240595066623
NacV-aug-cc-pV(Q+d)Z,h3_c_o_h,CH4O,-115.731846814959,0.8191040406299948,513.9955457386881
NacV-aug-cc-pV(Q+d)Z,h3_c_s_h,CH4S,-438.656291450169,0.760167919202047,477.0125711781176
NacV-aug-cc-pV(Q+d)Z,h_c_n,CHN,-93.43360218242,0.4989827336140138,313.1163927366977
NacV-aug-cc-pV(Q+d)Z,h_c_o,CHO,-113.857827091714,0.4450843173849961,279.2946259159928
NacV-aug-cc-pV(Q+d)Z,h_cl,ClH,-460.767923113613,0.17191958596299628,107.8811689687857
NacV-aug-cc-pV(Q+d)Z,h_f,FH,-100.460196719214,0.22554230734900216,141.5299346635504
NacV-aug-cc-pV(Q+d)Z,h_o_cl,ClHO,-535.929452701851,0.2659737857239861,166.90107039423017
NacV-aug-cc-pV(Q+d)Z,li2,Li2,-14.995236162253,0.038853741875000125,24.381091129364773
NacV-aug-cc-pV(Q+d)Z,li_f,FLi,-107.435395588181,0.22254996612700495,139.6522121971176
NacV-aug-cc-pV(Q+d)Z,li_h,HLi,-8.070911169693,0.09271995950399958,58.18265302350671
NacV-aug-cc-pV(Q+d)Z,n2,N2,-109.54198182148,0.36327769557199474,227.9601956872374
NacV-aug-cc-pV(Q+d)Z,n2_h4,H4N2,-111.878024051322,0.6993199254140023,438.8298785983869
NacV-aug-cc-pV(Q+d)Z,n_h,HN,-55.221731267308,0.1323792043540024,83.06920490107169
NacV-aug-cc-pV(Q+d)Z,n_h2,H2N,-55.880408390073,0.2910563271190014,182.64060275318218
NacV-aug-cc-pV(Q+d)Z,n_h3,H3N,-56.56478940747,0.4754373445160027,298.34143800719374
NacV-aug-cc-pV(Q+d)Z,n_o,NO,-129.8993891428,0.24256169136899075,152.20975937881138
NacV-aug-cc-pV(Q+d)Z,na2,Na2,-324.536163033647,0.02727121817895295,17.112947776534817
NacV-aug-cc-pV(Q+d)Z,na_cl,ClNa,-622.507645360431,0.15719592504694901,98.64193225107347
NacV-aug-cc-pV(Q+d)Z,o2,O2,-150.325359638042,0.19040886108797395,119.4833642782684
NacV-aug-cc-pV(Q+d)Z,o_h,HO,-75.738447081348,0.17097169287099234,107.28635707315428
NacV-aug-cc-pV(Q+d)Z,p2,P2,-682.572892147905,0.18577424752902516,116.57510036140674
NacV-aug-cc-pV(Q+d)Z,p_h2,H2P,-342.440928868402,0.24736991821401944,155.2269672775114
NacV-aug-cc-pV(Q+d)Z,p_h3,H3P,-343.08119495601,0.38763600582200297,243.24526614128587
NacV-aug-cc-pV(Q+d)Z,s2,S2,-796.267202357973,0.16549006774300778,103.8465853720816
NacV-aug-cc-pV(Q+d)Z,s_o,OS,-473.32059725007,0.20226571647799574,126.9236533681032
NacV-aug-cc-pV(Q+d)Z,s_o2,O2S,-548.601154095911,0.4153471738420649,260.63428661122913
NacV-aug-cc-pV(Q+d)Z,si2,Si2,-578.696033987255,0.12132534539091466,76.13280367677682
NacV-aug-cc-pV(Q+d)Z,si2_h6,H6Si2,-582.433935232962,0.8592265910979222,539.1728262808874
NacV-aug-cc-pV(Q+d)Z,si_h2_singlet,H2Si,-290.53434856309,0.2469942421579958,154.99122699317792
NacV-aug-cc-pV(Q+d)Z,si_h2_triplet,H2Si,-290.500750868787,0.21339654785498396,133.90835551136215
NacV-aug-cc-pV(Q+d)Z,si_h3,H3Si,-291.153034137317,0.3656798163849544,229.46754925521373
NacV-aug-cc-pV(Q+d)Z,si_h4,H4Si,-291.808287903396,0.5209335824639538,326.8907583537622
NacV-aug-cc-pV(Q+d)Z,si_o,OSi,-364.664537111844,0.30970740243498085,194.3443292154237
NacV-aug-cc-pV(T+d)Z,be_h,BeH,-15.247548881226,0.08123078840400133,50.97308930912584
NacV-aug-cc-pV(T+d)Z,c2_h2,C2H2,-77.329727444503,0.6464695679090084,405.6657785563814
NacV-aug-cc-pV(T+d)Z,c2_h4,C2H4,-78.584335593521,0.9010777169270057,565.4348042388442
NacV-aug-cc-pV(T+d)Z,c2_h6,C2H6,-79.824072718674,1.1408148420800046,715.8721215570022
NacV-aug-cc-pV(T+d)Z,c_h,CH,-38.476499837073,0.13487089877600056,84.6327667573457
NacV-aug-cc-pV(T+d)Z,c_h2_singlet,CH2,-39.131629659138,0.29000072084100026,181.97819981285596
NacV-aug-cc-pV(T+d)Z,c_h2_triplet,CH2,-39.146608413302,0.30497947500499833,191.37750996042686
NacV-aug-cc-pV(T+d)Z,c_h3,CH3,-39.833797061679,0.492168123382001,308.84016025406237
NacV-aug-cc-pV(T+d)Z,c_h3_cl,CClH3,-500.046489528495,0.6342409877859723,397.9922286748365
NacV-aug-cc-pV(T+d)Z,c_h4,CH4,-40.513859409416,0.6722304711190006,421.830989381074
NacV-aug-cc-pV(T+d)Z,c_n,CN,-92.712471799449,0.2867083797790002,179.91222460460395
NacV-aug-cc-pV(T+d)Z,c_o,CO,-113.315006524526,0.41370718139900475,259.605175815817
NacV-aug-cc-pV(T+d)Z,c_o2,CO2,-188.583538861406,0.6225691134490035,390.66801694831463
NacV-aug-cc-pV(T+d)Z,c_s,CS,-436.145913011921,0.27199705095699755,170.68072639273976
NacV-aug-cc-pV(T+d)Z,cl2,Cl2,-920.233602212878,0.09236300805400788,57.95866260685636
NacV-aug-cc-pV(T+d)Z,cl_f,ClF,-559.895817625914,0.1011787808349709,63.49064354809825
NacV-aug-cc-pV(T+d)Z,cl_o,ClO,-535.233788265262,0.10349825801995394,64.94613745654831
NacV-aug-cc-pV(T+d)Z,f2,F2,-199.509999160383,0.06196067504899361,38.88091061258862
NacV-aug-cc-pV(T+d)Z,h2_c_o,CH2O,-114.499802858946,0.5985035158190044,375.5666264364997
NacV-aug-cc-pV(T+d)Z,h2_o,H2O,-76.432491407545,0.37282100271499985,233.94871133336713
NacV-aug-cc-pV(T+d)Z,h2_o2,H2O2,-151.549997841053,0.4306570313929967,270.24136727099534
NacV-aug-cc-pV(T+d)Z,h2_s,H2S,-399.325774934419,0.2934879117519813,184.1664451473633
NacV-aug-cc-pV(T+d)Z,h3_c_o_h,CH4O,-115.723295197693,0.821995854566012,515.8101863807666
NacV-aug-cc-pV(T+d)Z,h3_c_s_h,CH4S,-438.634594379339,0.7606784183749937,477.33291424564305
NacV-aug-cc-pV(T+d)Z,h_c_n,CHN,-93.425351634473,0.49958821480299775,313.49633791915215
NacV-aug-cc-pV(T+d)Z,h_c_o,CHO,-113.846975019182,0.4456756760550036,279.6657090839918
NacV-aug-cc-pV(T+d)Z,h_cl,ClH,-460.742324193001,0.17170459058900178,107.74625733472442
NacV-aug-cc-pV(T+d)Z,h_f,FH,-100.450756626997,0.22673738433000779,142.27985679136617
NacV-aug-cc-pV(T+d)Z,h_o_cl,ClHO,-535.89691027112,0.2666202638779396,167.30674156061082
NacV-aug-cc-pV(T+d)Z,li2,Li2,-14.99535876629,0.038839016427999695,24.37185077186219
NacV-aug-cc-pV(T+d)Z,li_f,FLi,-107.424676057118,0.22239693952001005,139.55618655144457
NacV-aug-cc-pV(T+d)Z,li_h,HLi,-8.071305895177,0.09304602024599973,58.38725922823185
NacV-aug-cc-pV(T+d)Z,n2,N2,-109.531570354799,0.36330139205300327,227.97506545357217
NacV-aug-cc-pV(T+d)Z,n2_h4,H4N2,-111.869949362513,0.7016803997669996,440.31109861817566
NacV-aug-cc-pV(T+d)Z,n_h,HN,-55.217230801303,0.13309631993000437,83.51920171901114
NacV-aug-cc-pV(T+d)Z,n_h2,H2N,-55.87626010913,0.29212562775700235,183.31159903414948
NacV-aug-cc-pV(T+d)Z,n_h3,H3N,-56.560869382245,0.4767349008720032,299.15566691371487
NacV-aug-cc-pV(T+d)Z,n_o,NO,-129.886908823971,0.2431039377680122,152.55002413147395
NacV-aug-cc-pV(T+d)Z,na2,Na2,-324.522297676499,0.027392722651029544,17.189192983903915
NacV-aug-cc-pV(T+d)Z,na_cl,ClNa,-622.472507043624,0.1544349642879297,96.9094032172724
NacV-aug-cc-pV(T+d)Z,o2,O2,-150.310536839088,0.1911960294279993,119.97731986931683
NacV-aug-cc-pV(T+d)Z,o_h,HO,-75.731255883451,0.17158547862099738,107.67151344632735
NacV-aug-cc-pV(T+d)Z,p2,P2,-682.552225841738,0.180560224752071,113.3032516708872
NacV-aug-cc-pV(T+d)Z,p_h2,H2P,-342.432355318024,0.24652250953101884,154.6952103005252
NacV-aug-cc-pV(T+d)Z,p_h3,H3P,-343.071826271926,0.3859934634330102,242.21455523064267
NacV-aug-cc-pV(T+d)Z,s2,S2,-796.225360215592,0.16078617025800668,100.89484513522183
NacV-aug-cc-pV(T+d)Z,s_o,OS,-473.29325515062,0.2012977231229911,126.31622836700767
NacV-aug-cc-pV(T+d)Z,s_o2,O2S,-548.565064912459,0.41343708013198466,259.43568471180544
NacV-aug-cc-pV(T+d)Z,si2,Si2,-578.695778031207,0.11876629146900086,74.52697309613757
NacV-aug-cc-pV(T+d)Z,si2_h6,H6Si2,-582.429816378125,0.8528046383869423,535.1429901127624
NacV-aug-cc-pV(T+d)Z,si_h2_singlet,H2Si,-290.533652752904,0.24514688303497678,153.83199164148658
NacV-aug-cc-pV(T+d)Z,si_h2_triplet,H2Si,-290.500032278707,0.21152640883798313,132.73482556037905
NacV-aug-cc-pV(T+d)Z,si_h3,H3Si,-291.150809247693,0.36230337782399147,227.3488020696175
NacV-aug-cc-pV(T+d)Z,si_h4,H4Si,-291.80583238659,0.5173265167209706,324.6272904264718
NacV-aug-cc-pV(T+d)Z,si_o,OSi,-364.654806275423,0.3066300007239988,192.41323048628448
NacV-cc-pV(T+d)Z,be_h,BeH,-15.245820940878,0.07974510329600015,50.040807828380636
NacV-cc-pV(T+d)Z,c2_h2,C2H2,-77.326124039578,0.6450580539219999,404.78004015676095
NacV-cc-pV(T+d)Z,c2_h4,C2H4,-78.580423389981,0.8993574043249879,564.3552917827279
NacV-cc-pV(T+d)Z,c2_h6,C2H6,-79.820189731303,1.139123745646998,714.8109425237362
NacV-cc-pV(T+d)Z,c_h,CH,-38.474079778938,0.1335467861099957,83.80187351470072
NacV-cc-pV(T+d)Z,c_h2_singlet,CH2,-39.128670762815,0.2881377699869958,180.80918050225424
NacV-cc-pV(T+d)Z,c_h2_triplet,CH2,-39.144559055492,0.30402606266400056,190.77923468376207
NacV-cc-pV(T+d)Z,c_h3,CH3,-39.831599534043,0.49106654121499815,308.1489070078091
NacV-cc-pV(T+d)Z,c_h3_cl,CClH3,-500.037503706218,0.6305052920509979,395.64804420892295
NacV-cc-pV(T+d)Z,c_h4,CH4,-40.511914612932,0.6713816201040004,421.2983273270933
NacV-cc-pV(T+d)Z,c_n,CN,-92.707927350406,0.28533814766998944,179.05239097453423
NacV-cc-pV(T+d)Z,c_o,CO,-113.30955436929,0.41331937935198937,259.3618263572538
NacV-cc-pV(T+d)Z,c_o2,CO2,-188.572755814725,0.6208188276769988,389.56969604406385
NacV-cc-pV(T+d)Z,c_s,CS,-436.140050600539,0.27042301221496245,169.69300216957035
NacV-cc-pV(T+d)Z,cl2,Cl2,-920.221791653658,0.08886081098000886,55.76100076288591
NacV-cc-pV(T+d)Z,cl_f,ClF,-559.88096654135,0.09573623451296953,60.075394168015116
NacV-cc-pV(T+d)Z,cl_o,ClO,-535.221057931019,0.09889051257005121,62.05473353266322
NacV-cc-pV(T+d)Z,f2,F2,-199.495357999704,0.05782822870799009,36.28776138255152
NacV-cc-pV(T+d)Z,h2_c_o,CH2O,-114.492574447111,0.5963394571729879,374.2086591336962
NacV-cc-pV(T+d)Z,h2_o,H2O,-76.424066313882,0.3683643167719879,231.15209868120328
NacV-cc-pV(T+d)Z,h2_o2,H2O2,-151.536896399834,0.42549240561399415,267.0005156646807
NacV-cc-pV(T+d)Z,h2_s,H2S,-399.320293585871,0.2911989903749941,182.73012529791825
NacV-cc-pV(T+d)Z,h3_c_o_h,CH4O,-115.713633996903,0.8173990069649903,512.9256209603013
NacV-cc-pV(T+d)Z,h3_c_s_h,CH4S,-438.626219683111,0.7565920947869813,474.76870748007775
NacV-cc-pV(T+d)Z,h_c_n,CHN,-93.420478047429,0.4978888446929943,312.42996707518535
NacV-cc-pV(T+d)Z,h_c_o,CHO,-113.83995063035,0.4437156404119946,278.43576814850235
NacV-cc-pV(T+d)Z,h_cl,ClH,-460.736844155847,0.1703787345080059,106.91427008265532
NacV-cc-pV(T+d)Z,h_f,FH,-100.442187018014,0.2234221325159922,140.1995048691665
NacV-cc-pV(T+d)Z,h_o_cl,ClHO,-535.88359216832,0.2614247498710256,164.04650729864474
NacV-cc-pV(T+d)Z,li2,Li2,-14.995253433758,0.03870598820000026,24.28837429847472
NacV-cc-pV(T+d)Z,li_f,FLi,-107.415364281403,0.21832567312600304,137.00142831777046
NacV-cc-pV(T+d)Z,li_h,HLi,-8.070822229562,0.09254850678299942,58.07506481672521
NacV-cc-pV(T+d)Z,n2,N2,-109.526216108118,0.3621036883019997,227.22349500269652
NacV-cc-pV(T+d)Z,n2_h4,H4N2,-111.859049398374,0.6949369785579904,436.0795379219244
NacV-cc-pV(T+d)Z,n_h,HN,-55.213238806839,0.13118259693099787,82.31832240640212
NacV-cc-pV(T+d)Z,n_h2,H2N,-55.87089717191,0.2888409620019985,181.25044015375394
NacV-cc-pV(T+d)Z,n_h3,H3N,-56.554635110056,0.47257890014799386,296.5477370851859
NacV-cc-pV(T+d)Z,n_o,NO,-129.879425839922,0.24166763290398308,151.64872922165276
NacV-cc-pV(T+d)Z,na2,Na2,-324.521933156157,0.026973228595011278,16.925956489439297
NacV-cc-pV(T+d)Z,na_cl,ClNa,-622.465813233684,0.1518678485640521,95.29851377952286
NacV-cc-pV(T+d)Z,o2,O2,-150.300754918476,0.1893509242559901,118.81949889323823
NacV-cc-pV(T+d)Z,o_h,HO,-75.724751142434,0.16904914532399573,106.07994027307713
NacV-cc-pV(T+d)Z,p2,P2,-682.546611662185,0.1779786082629471,111.68326286556443
NacV-cc-pV(T+d)Z,p_h2,H2P,-342.428055970806,0.24373944384495871,152.94881021558254
NacV-cc-pV(T+d)Z,p_h3,H3P,-343.067510417204,0.38319389024297834,240.45779653056462
NacV-cc-pV(T+d)Z,s2,S2,-796.218010337997,0.1598211470050046,100.28928390127183
NacV-cc-pV(T+d)Z,s_o,OS,-473.281803932291,0.19700733968494433,123.62397211226991
NacV-cc-pV(T+d)Z,s_o2,O2S,-548.547198230096,0.4066996403799976,255.20787743650422
NacV-cc-pV(T+d)Z,si2,Si2,-578.691836835979,0.11668911734091125,73.22352665148259
NacV-cc-pV(T+d)Z,si2_h6,H6Si2,-582.423928543859,0.8487808252209561,532.6180092292461
NacV-cc-pV(T+d)Z,si_h2_singlet,H2Si,-290.53108358422,0.24350972490100276,152.8046594018784
NacV-cc-pV(T+d)Z,si_h2_triplet,H2Si,-290.497305232413,0.20973137309397316,131.6084236247309
NacV-cc-pV(T+d)Z,si_h3,H3Si,-291.148673972299,0.3611001129799547,226.59374198017736
NacV-cc-pV(T+d)Z,si_h4,H4Si,-291.803061170804,0.5154873114850034,323.4731717161559
NacV-cc-pV(T+d)Z,si_o,OSi,-364.645657981246,0.30238212481697246,189.74764810998104
ano-pvdz,li2,Li2,-14.967933283286,0.010385149479999356,6.516779688261073
ano-pvdz,li_h,HLi,-8.051256833095,0.07248276619199956,45.48362249178029
ano-pvdz,na2,Na2,-324.187269897201,0.007580854216996613,4.757057842656579
ano-pvdz,si2,Si2,-578.540304187286,0.09856557707996672,61.85083343417586
aug-ano-pV(D+d)Z,be_h,BeH,-15.235804583023,0.06905154531500024,43.330498883860116
aug-ano-pV(D+d)Z,c2_h2,C2H2,-77.314660015607,0.6343278835350077,398.04675658061205
aug-ano-pV(D+d)Z,c2_h4,C2H4,-78.569579016984,0.8892468849119979,558.0108450633778
aug-ano-pV(D+d)Z,c2_h6,C2H6,-79.80766292592,1.127330793848003,707.4107535426974
aug-ano-pV(D+d)Z,c_h,CH,-38.471595445713,0.13142937967700163,82.47318091755479
aug-ano-pV(D+d)Z,c_h2_singlet,CH2,-39.124622092076,0.2844560260400044,178.49885129444266
aug-ano-pV(D+d)Z,c_h2_triplet,CH2,-39.140447760848,0.30028169481199996,188.4296083822544
aug-ano-pV(D+d)Z,c_h3,CH3,-39.826419252124,0.4862531860879997,305.1284810635874
aug-ano-pV(D+d)Z,c_h3_cl,CClH3,-499.992803893006,0.62121994387104,389.8214002560248
aug-ano-pV(D+d)Z,c_h4,CH4,-40.505837463048,0.6656713970120052,417.7151082378524
aug-ano-pV(D+d)Z,c_n,CN,-92.700014448344,0.2770293287490091,173.83852838334434
aug-ano-pV(D+d)Z,c_o,CO,-113.302544263706,0.4061370821680015,254.85486682876464
aug-ano-pV(D+d)Z,c_o2,CO2,-188.558403092659,0.6057547956189921,380.1168732100744
aug-ano-pV(D+d)Z,c_s,CS,-436.104257137104,0.2644983976890103,165.9752504243635
aug-ano-pV(D+d)Z,cl2,Cl2,-920.144599061069,0.0817632948710525,51.30724216220031
aug-ano-pV(D+d)Z,cl_f,ClF,-559.842239221358,0.08881154867299301,55.730088198519255
aug-ano-pV(D+d)Z,cl_o,ClO,-535.17876213458,0.09110313597898312,57.16808094367078
aug-ano-pV(D+d)Z,f2,F2,-199.495267849238,0.0512482700659973,32.15877499575768
aug-ano-pV(D+d)Z,h2_c_o,CH2O,-114.483724770673,0.5873175891350115,368.5473514661189
aug-ano-pV(D+d)Z,h2_o,H2O,-76.424594070036,0.3683529545339894,231.14496876921268
aug-ano-pV(D+d)Z,h2_o2,H2O2,-151.53141201593,0.41892978492597877,262.88240900826855
aug-ano-pV(D+d)Z,h2_s,H2S,-399.287634868932,0.2880421955529755,180.74920663942825
aug-ano-pV(D+d)Z,h3_c_o_h,CH4O,-115.705916875818,0.8095096942800097,507.9750025066298
aug-ano-pV(D+d)Z,h3_c_s_h,CH4S,-438.585316485168,0.7455577457529898,467.8445489211291
aug-ano-pV(D+d)Z,h_c_n,CHN,-93.410648273883,0.48766315428800056,306.01324946721564
aug-ano-pV(D+d)Z,h_c_o,CHO,-113.831649644621,0.4352424630830001,273.1187690991416
aug-ano-pV(D+d)Z,h_cl,ClH,-460.700938533227,0.16952065012799267,106.37581400465146
aug-ano-pV(D+d)Z,h_f,FH,-100.445654005144,0.22364421555799652,140.33886408205296
aug-ano-pV(D+d)Z,h_o_cl,ClHO,-535.840772928862,0.25311393026095175,158.831389256094
aug-ano-pV(D+d)Z,li2,Li2,-14.969639522085,0.013455286440999359,8.443319717959868
aug-ano-pV(D+d)Z,li_f,FLi,-107.408214138616,0.20811223120800548,130.5923967514338
aug-ano-pV(D+d)Z,li_h,HLi,-8.06218951516,0.0840973973379997,52.771913573643744
aug-ano-pV(D+d)Z,n2,N2,-109.518672958212,0.35303485109399446,221.5327137359373
aug-ano-pV(D+d)Z,n2_h4,H4N2,-111.848710352067,0.6830722449490025,428.63430517504963
aug-ano-pV(D+d)Z,n_h,HN,-55.211698555625,0.12887950206599896,80.87310855894923
aug-ano-pV(D+d)Z,n_h2,H2N,-55.867949867755,0.28513081419600184,178.9222872553166
aug-ano-pV(D+d)Z,n_h3,H3N,-56.550688366281,0.4678693127220015,293.5924263564472
aug-ano-pV(D+d)Z,n_o,NO,-129.870293356107,0.23123318704600138,145.10101558917074
aug-ano-pV(D+d)Z,na2,Na2,-324.368930450281,0.008813173311011724,5.5303497492199165
aug-ano-pV(D+d)Z,na_cl,ClNa,-622.354408941013,0.14293241942903023,89.69144734247718
aug-ano-pV(D+d)Z,o2,O2,-150.292988521457,0.18050629045299615,113.26940738724079
aug-ano-pV(D+d)Z,o_h,HO,-75.724877540934,0.1686364254319983,105.82095463071444
aug-ano-pV(D+d)Z,p2,P2,-682.494021117987,0.1646597017829663,103.32552286521607
aug-ano-pV(D+d)Z,p_h2,H2P,-342.402664053445,0.23798334534296828,149.33680387194312
aug-ano-pV(D+d)Z,p_h3,H3P,-343.041131123011,0.3764504149089589,236.2262018703566
aug-ano-pV(D+d)Z,s2,S2,-796.147826464515,0.148641117756938,93.27370962780748
